,userId,movieId,rating,timestamp
63256,414,2881,2.0,961436658
63257,414,2883,4.0,961437391
63259,414,2888,1.5,1324237924
63260,414,2889,4.0,969375594
63261,414,2890,5.0,961512442
63262,414,2891,3.0,1024324254
63264,414,2908,4.0,976894910
63267,414,2916,4.0,961514795
63269,414,2921,4.0,961513509
63270,414,2922,4.0,961436216
63273,414,2942,2.0,961514461
63275,414,2947,3.0,961515597
63276,414,2948,3.0,961515643
63277,414,2949,3.0,961515684
63280,414,2959,5.0,961437188
63281,414,2968,4.0,961514761
63283,414,2985,4.0,961514832
63286,414,2989,3.0,961515844
63287,414,2990,3.0,961515844
63288,414,2991,3.0,961515781
63290,414,2997,5.0,961436515
63298,414,3033,4.0,961437686
63299,414,3034,5.0,961519005
63302,414,3039,4.0,961595489
63306,414,3051,3.0,961436469
63307,414,3052,3.0,961437391
63311,414,3066,4.0,989933666
63318,414,3087,4.0,961595895
63321,414,3101,4.0,961681927
63322,414,3104,5.0,961515708
63327,414,3114,5.0,991146026
63328,414,3117,4.0,965742623
63332,414,3145,4.0,961437549
63333,414,3146,3.0,962202392
63336,414,3157,4.0,1005067181
63337,414,3160,5.0,970494264
63340,414,3173,3.0,961518453
63341,414,3174,3.0,961437527
63342,414,3175,4.0,961436763
63344,414,3179,3.0,967129324
63346,414,3186,3.0,966950355
63347,414,3189,4.0,963840685
63352,414,3210,4.0,961595525
63354,414,3225,1.0,963840652
63355,414,3238,2.0,961436710
63359,414,3250,3.0,961518176
63362,414,3253,3.0,961436216
63365,414,3256,3.0,961515808
63367,414,3258,2.0,961438887
63378,414,3273,3.0,963236640
63382,414,3298,4.0,963840670
63383,414,3300,4.0,975683174
63386,414,3316,2.0,1216151232
63387,414,3317,4.0,986219297
63388,414,3328,4.0,968682050
63394,414,3363,5.0,961517035
63398,414,3386,3.0,961517771
63406,414,3408,3.0,966950336
63408,414,3421,5.0,961595311
63409,414,3424,4.0,961517162
63410,414,3425,3.0,961518476
63412,414,3438,2.0,961515997
63413,414,3441,4.0,961512629
63414,414,3444,3.0,961515997
63415,414,3448,4.0,961512526
63417,414,3452,3.0,966259346
63419,414,3471,4.0,999617473
63423,414,3479,4.0,961514035
63425,414,3481,5.0,961437877
63428,414,3489,4.0,1034001626
63430,414,3504,4.0,961595392
63434,414,3510,4.0,975683151
63435,414,3512,4.0,974142612
63441,414,3527,4.0,961514795
63442,414,3535,4.0,974736967
63443,414,3536,4.0,972915654
63446,414,3543,4.0,961436658
63447,414,3552,4.0,961437472
63448,414,3555,3.0,961437930
63450,414,3565,3.0,971182816
63452,414,3578,5.0,961436763
63453,414,3581,3.0,978449719
63455,414,3594,3.0,961437914
63460,414,3615,3.0,981386236
63461,414,3616,2.0,979568982
63462,414,3617,4.0,961437877
63463,414,3618,2.0,986835783
63464,414,3623,4.0,961436852
63467,414,3638,3.0,961437686
63470,414,3671,4.0,961513349
63471,414,3672,2.0,961595082
63474,414,3686,4.0,961682008
63475,414,3688,3.0,961596551
63477,414,3697,2.0,961515271
63481,414,3702,4.0,961514725
63483,414,3704,3.0,961514985
63486,414,3708,3.0,961682161
63487,414,3710,2.0,961516355
63491,414,3729,3.0,961437670
63493,414,3740,5.0,961515958
63494,414,3745,4.0,973790972
63495,414,3747,3.0,981386212
63496,414,3751,5.0,975683131
63497,414,3752,3.0,984495626
63508,414,3786,2.0,1011208551
63510,414,3790,4.0,983815886
63511,414,3791,4.0,963413835
63512,414,3793,4.0,963840900
63513,414,3794,3.0,1053552124
63517,414,3823,4.0,989248906
63518,414,3825,2.0,965742470
63519,414,3826,2.0,978963021
63520,414,3827,2.0,989248906
63528,414,3858,3.0,1000995181
63534,414,3882,4.0,970494356
63535,414,3893,3.0,989248869
63537,414,3897,5.0,970494405
63538,414,3898,1.5,1073680700
63540,414,3909,2.0,1019484488
63541,414,3910,4.0,1012837847
63542,414,3911,3.0,991055326
63544,414,3916,4.0,986219585
63545,414,3917,2.0,991144656
63546,414,3946,3.0,971182655
63547,414,3948,3.0,984495660
63548,414,3949,4.0,981554046
63553,414,3967,4.0,978708313
63554,414,3968,3.0,993483069
63555,414,3969,4.0,990716056
63557,414,3977,4.0,979226537
63559,414,3980,3.0,979226593
63560,414,3983,5.0,998322817
63563,414,3993,4.0,1024324315
63564,414,3994,4.0,993651935
63567,414,3998,4.0,993483028
63568,414,3999,2.0,1216151260
63570,414,4007,4.0,991144487
63571,414,4008,4.0,991144656
63573,414,4011,5.0,980784313
63575,414,4014,4.0,1049060191
63576,414,4015,3.0,994167480
63578,414,4017,4.0,1032875346
63579,414,4018,3.0,991664853
63580,414,4019,4.0,979568865
63582,414,4022,5.0,992878825
63584,414,4027,5.0,992878899
63586,414,4030,2.0,996847247
63587,414,4033,4.0,1000129365
63588,414,4034,4.0,986219241
63590,414,4036,3.0,994266082
63591,414,4039,3.0,991144889
63594,414,4052,3.0,990716056
63595,414,4054,3.0,1011208551
63596,414,4062,2.0,986219409
63603,414,4084,3.0,991145003
63604,414,4085,4.0,991144390
63614,414,4123,2.0,991145003
63621,414,4141,3.0,996776697
63626,414,4159,2.0,1046700873
63628,414,4167,4.5,1073679638
63629,414,4168,4.0,998919768
63631,414,4203,3.0,986219548
63638,414,4223,4.0,999873731
63639,414,4226,5.0,991750128
63640,414,4228,3.0,1052747208
63641,414,4229,3.0,1000129420
63643,414,4232,4.0,1005066997
63644,414,4233,2.0,1003247888
63647,414,4239,4.0,990713947
63648,414,4242,2.0,1005067087
63649,414,4246,4.0,1073681635
63650,414,4247,2.0,1072058401
63651,414,4248,4.0,998919806
63653,414,4262,4.0,991144487
63654,414,4265,3.0,990714050
63657,414,4275,4.0,991145036
63663,414,4305,1.5,1073680271
63664,414,4306,4.0,990713929
63666,414,4310,4.0,991328111
63675,414,4343,2.0,1095466496
63676,414,4344,4.0,1005067208
63678,414,4349,3.0,991328023
63679,414,4351,4.0,992878533
63683,414,4361,4.0,991144157
63684,414,4366,3.0,1013702889
63685,414,4367,2.0,992878752
63687,414,4370,4.0,995896797
63688,414,4372,4.0,1006783543
63689,414,4378,4.0,1020692305
63691,414,4387,4.0,1012241942
63692,414,4388,2.0,1072058374
63695,414,4446,4.0,995294426
63696,414,4447,3.0,1008691135
63698,414,4450,4.0,1017937069
63700,414,4452,2.0,1008691094
63708,414,4482,2.0,1064941938
63722,414,4553,4.0,1064941786
63725,414,4571,4.0,1008691042
63726,414,4572,3.0,1016114875
63740,414,4623,4.0,1026225670
63743,414,4638,3.0,1008691259
63744,414,4639,1.0,1037630668
63745,414,4640,3.0,1072057804
63746,414,4641,5.0,1011206359
63747,414,4642,4.0,1020963283
63748,414,4643,4.0,997278272
63750,414,4654,4.0,1045422675
63751,414,4661,3.0,1036431650
63757,414,4678,3.0,1024928548
63762,414,4718,5.0,1005066817
63764,414,4721,3.0,1008691166
63765,414,4728,3.0,1019830382
63766,414,4734,2.0,1015947680
63767,414,4736,1.5,1057178118
63768,414,4745,4.0,1015601309
63769,414,4757,3.0,1015601342
63770,414,4765,4.0,1020780369
63771,414,4771,4.0,1021986558
63773,414,4774,3.0,1034687236
63774,414,4776,4.0,1017669912
63780,414,4815,3.0,1020178623
63781,414,4816,4.0,1017071822
63783,414,4822,2.0,1073315023
63784,414,4823,2.0,1135220835
63785,414,4844,2.0,1018291437
63788,414,4848,4.0,1011370862
63790,414,4865,5.0,1005066901
63792,414,4867,3.0,1017670039
63794,414,4874,3.0,1017669890
63795,414,4878,5.0,1016634298
63796,414,4880,4.0,1017669867
63798,414,4886,4.0,1006186497
63801,414,4889,4.0,1016462828
63802,414,4890,4.0,1006186356
63804,414,4898,2.5,1072058268
63805,414,4899,2.0,1049566325
63806,414,4900,4.0,1023113988
63807,414,4901,3.0,1018614460
63809,414,4903,4.0,1035921510
63814,414,4936,3.0,1026225790
63815,414,4941,3.0,1016115482
63818,414,4958,3.0,1020356981
63820,414,4962,2.0,1050326174
63821,414,4963,4.0,1008690868
63826,414,4974,3.0,1020450139
63827,414,4975,5.0,1008690896
63830,414,4980,2.0,1008691166
63831,414,4985,1.0,1008691553
63832,414,4990,2.5,1072058082
63833,414,4992,3.0,1024928472
63838,414,5009,4.0,1010588149
63839,414,5010,5.0,1024324366
63840,414,5013,4.0,1026399957
63841,414,5015,4.0,1024063027
63847,414,5039,4.0,1067202420
63848,414,5046,3.0,1029766608
63852,414,5064,4.0,1033391106
63856,414,5072,4.0,1021986456
63860,414,5080,2.0,1072058380
63861,414,5081,3.0,1047492442
63863,414,5093,3.0,1031058532
63864,414,5094,2.0,1044287079
63865,414,5106,2.0,1046448095
63866,414,5107,2.0,1028643819
63867,414,5108,3.5,1513959435
63868,414,5112,3.0,1032789434
63869,414,5128,3.0,1047913642
63870,414,5134,3.5,1283877220
63871,414,5135,4.0,1034687124
63875,414,5151,4.0,1034001717
63876,414,5152,3.0,1017937168
63878,414,5170,2.0,1070638288
63882,414,5218,3.0,1038842156
63883,414,5219,4.0,1046106442
63885,414,5222,4.0,1032789337
63888,414,5240,4.0,1157472140
63890,414,5254,4.0,1017760676
63891,414,5255,3.0,1050766574
63892,414,5256,2.5,1072058128
63893,414,5258,2.0,1050934985
63894,414,5264,2.0,1072058395
63895,414,5265,2.0,1095466344
63896,414,5266,5.0,1033391106
63899,414,5282,2.5,1059666278
63901,414,5285,4.0,1035555865
63904,414,5293,4.0,1050766603
63905,414,5294,3.0,1046791709
63909,414,5299,3.5,1072057874
63915,414,5324,2.0,1035309097
63922,414,5347,2.0,1047266264
63923,414,5349,5.0,1020450091
63925,414,5364,3.5,1074530440
63926,414,5377,5.0,1023465698
63927,414,5378,4.0,1021645042
63931,414,5387,2.5,1216150579
63932,414,5388,3.0,1043699480
63936,414,5415,2.0,1040398920
63940,414,5419,4.0,1035308879
63941,414,5420,2.0,1055265775
63945,414,5424,3.0,1052747268
63951,414,5444,4.0,1026136713
63952,414,5445,5.0,1024928368
63953,414,5446,3.5,1067618234
63954,414,5447,3.0,1043699537
63955,414,5449,1.5,1053552027
63961,414,5463,4.0,1038842174
63962,414,5464,4.0,1026826617
63966,414,5478,4.0,1037023813
63967,414,5479,4.0,1040048606
63968,414,5480,3.0,1058144659
63969,414,5481,3.0,1039442777
63971,414,5485,5.0,1032283397
63974,414,5502,3.0,1045422612
63976,414,5507,3.0,1072058302
63979,414,5524,3.0,1043699575
63980,414,5529,2.5,1072058368
63981,414,5531,2.5,1072058209
63982,414,5540,3.0,1034001913
63987,414,5563,3.5,1072058039
63989,414,5572,3.0,1043699537
63990,414,5573,2.0,1216151114
63992,414,5577,5.0,1044888496
63996,414,5617,5.0,1034687044
63998,414,5620,2.0,1095466264
64000,414,5625,4.0,1049060127
64001,414,5630,3.0,1050071095
64004,414,5636,2.0,1089043973
64009,414,5665,3.0,1065052469
64011,414,5669,4.0,1081119876
64012,414,5673,5.0,1036431650
64013,414,5678,2.5,1072058239
64015,414,5680,3.5,1072058052
64016,414,5685,4.0,1072057972
64018,414,5785,4.0,1072058073
64019,414,5788,2.5,1072057985
64020,414,5791,3.0,1036679521
64022,414,5803,2.0,1066748269
64023,414,5809,4.0,1050766543
64024,414,5810,4.0,1037023875
64025,414,5812,3.5,1095465993
64026,414,5816,3.0,1072057909
64027,414,5817,4.5,1076182735
64029,414,5829,4.0,1038234648
64030,414,5841,2.0,1053624683
64032,414,5872,3.0,1095466014
64035,414,5880,1.5,1069256409
64036,414,5881,4.0,1082735968
64039,414,5903,4.0,1056125960
64040,414,5941,2.5,1086789488
64041,414,5943,2.5,1065538378
64042,414,5944,3.0,1040048450
64043,414,5945,4.0,1070638266
64045,414,5951,2.5,1089819334
64047,414,5954,4.0,1070049637
64048,414,5955,3.5,1095465790
64049,414,5956,4.0,1074004722
64050,414,5957,1.5,1095466291
64052,414,5970,2.5,1053624533
64056,414,5989,4.0,1057178061
64057,414,5991,5.0,1050934893
64059,414,5993,4.0,1073314999
64060,414,5994,4.0,1060054222
64063,414,6003,3.5,1092414917
64073,414,6078,2.0,1053624341
64078,414,6155,2.0,1075128982
64080,414,6159,5.0,1056125978
64081,414,6162,3.5,1095466192
64084,414,6185,3.5,1076948512
64086,414,6188,4.0,1057951571
64088,414,6197,3.5,1095465866
64089,414,6213,2.0,1073679510
64092,414,6218,5.0,1046700673
64093,414,6220,3.0,1095466158
64095,414,6223,2.5,1095465733
64097,414,6249,2.0,1082735949
64100,414,6266,3.0,1095466092
64101,414,6268,4.0,1093392913
64104,414,6281,2.5,1092323929
64108,414,6288,3.5,1058630880
64109,414,6294,2.0,1095466517
64112,414,6297,3.5,1095465832
64114,414,6301,4.0,1053623956
64117,414,6308,2.5,1053624011
64120,414,6322,4.0,1065800091
64121,414,6323,3.5,1086207088
64122,414,6331,4.0,1069081966
64125,414,6334,4.0,1069081913
64127,414,6337,4.0,1066748248
64135,414,6373,2.5,1103335744
64137,414,6377,4.5,1055777981
64141,414,6385,4.0,1060644404
64145,414,6503,3.5,1057178037
64148,414,6534,4.0,1060644448
64149,414,6536,3.5,1089641290
64150,414,6537,3.0,1095466064
64151,414,6538,4.0,1075128943
64152,414,6539,4.5,1058630859
64155,414,6547,2.0,1103335764
64156,414,6549,2.0,1073315079
64157,414,6552,3.5,1082914105
64159,414,6560,2.0,1064942008
64161,414,6565,4.0,1073234635
64162,414,6567,4.0,1075733630
64166,414,6593,3.5,1088437542
64167,414,6595,2.5,1091716608
64170,414,6617,3.5,1100799960
64172,414,6620,4.5,1074188400
64173,414,6624,2.0,1095466422
64183,414,6709,4.0,1064169971
64185,414,6711,4.5,1067202583
64189,414,6753,4.0,1093913511
64190,414,6754,3.0,1064941581
64202,414,6811,3.0,1065800164
64208,414,6863,3.5,1079291855
64210,414,6868,3.0,1095465802
64211,414,6870,4.0,1109974108
64212,414,6873,4.0,1067202574
64213,414,6874,4.0,1067202569
64214,414,6881,3.5,1081119793
64216,414,6884,2.5,1095447132
64219,414,6932,4.5,1071615803
64221,414,6936,3.0,1128977161
64222,414,6942,4.5,1085493649
64223,414,6947,4.0,1105637550
64224,414,6953,4.0,1071505663
64226,414,6957,3.5,1090767140
64229,414,7027,3.5,1116532855
64234,414,7104,3.5,1073679652
64238,414,7147,4.5,1074186367
64239,414,7149,2.0,1100799993
64240,414,7150,3.0,1216150141
64241,414,7151,4.0,1072889041
64244,414,7160,3.0,1102964490
64245,414,7161,2.0,1106195415
64246,414,7162,4.0,1105473988
64247,414,7163,3.5,1086201846
64249,414,7169,3.0,1105474079
64250,414,7175,2.0,1105040583
64257,414,7254,4.0,1075733597
64258,414,7255,3.0,1102310716
64261,414,7263,3.0,1101593455
64263,414,7285,4.0,1075492822
64264,414,7293,3.5,1106190123
64266,414,7315,2.0,1106195402
64267,414,7317,3.0,1086789477
64269,414,7319,2.0,1103522432
64271,414,7324,3.0,1216149526
64272,414,7325,2.5,1090767159
64275,414,7347,3.5,1105040528
64278,414,7361,4.5,1081911295
64280,414,7366,3.0,1216150464
64283,414,7373,3.5,1081911283
64285,414,7376,3.5,1082736161
64286,414,7379,3.0,1216150320
64289,414,7438,4.0,1085493606
64291,414,7444,3.0,1216149555
64292,414,7445,2.0,1099290653
64293,414,7450,2.5,1216150298
64294,414,7451,4.0,1098713049
64296,414,7458,4.0,1086201679
64298,414,7842,3.0,1085415479
64302,414,8119,4.5,1093392951
64304,414,8360,4.0,1100799845
64306,414,8362,2.5,1216150064
64308,414,8366,3.0,1098659561
64311,414,8376,3.5,1104766940
64312,414,8464,4.0,1088437401
64313,414,8528,4.0,1088437404
64317,414,8622,4.0,1089043876
64318,414,8636,4.5,1089043931
64319,414,8638,4.0,1101751640
64321,414,8641,3.0,1122560776
64322,414,8644,3.5,1125287806
64325,414,8666,0.5,1485656057
64328,414,8784,5.0,1094518928
64329,414,8798,4.0,1109962079
64331,414,8810,2.0,1139849368
64332,414,8833,3.5,1123518668
64333,414,8836,2.5,1125295038
64334,414,8860,3.0,1133921233
64335,414,8865,3.0,1107191494
64339,414,8874,4.0,1109962032
64341,414,8907,2.0,1109961982
64342,414,8908,3.0,1216150424
64343,414,8910,4.0,1099980438
64344,414,8914,4.0,1113229773
64346,414,8917,3.5,1216149079
64349,414,8948,3.0,1115172162
64350,414,8949,4.0,1116532800
64351,414,8950,4.5,1102297567
64354,414,8958,4.0,1112630162
64356,414,8966,3.0,1216147551
64357,414,8970,4.0,1114376716
64358,414,8972,2.0,1216149532
64359,414,8981,4.0,1117044347
64361,414,8985,2.5,1131044357
64371,414,27808,3.5,1131989250
64373,414,27822,3.0,1216150016
64374,414,27831,4.0,1141225574
64375,414,27837,3.0,1139244660
64381,414,30707,4.5,1108393827
64382,414,30749,4.5,1158601988
64386,414,30822,4.0,1128977215
64389,414,30894,2.0,1163776161
64392,414,31221,2.5,1216150572
64393,414,31225,3.0,1216145643
64394,414,31445,2.0,1216149770
64395,414,31685,3.5,1128977090
64397,414,32019,2.0,1216151253
64398,414,32029,2.5,1139849078
64399,414,32031,4.0,1155842954
64401,414,32587,4.0,1112630135
64403,414,33162,3.5,1192047400
64404,414,33166,4.0,1128976800
64405,414,33421,3.0,1152023723
64407,414,33493,4.0,1117044302
64408,414,33495,2.5,1216150669
64409,414,33615,2.5,1216147608
64411,414,33660,4.0,1135980927
64412,414,33672,4.0,1128976850
64414,414,33679,4.0,1118685959
64415,414,33725,2.0,1216147050
64416,414,33794,4.5,1118949162
64417,414,33826,2.5,1158355443
64418,414,33838,3.5,1216148964
64419,414,34048,3.5,1121481324
64421,414,34150,2.5,1122560831
64422,414,34153,4.0,1135028700
64426,414,34332,3.0,1216145680
64427,414,34334,2.5,1216151116
64428,414,34336,2.0,1135220809
64429,414,34405,3.5,1216145546
64431,414,34534,3.5,1135981007
64432,414,34536,4.0,1125287793
64435,414,35957,3.5,1139244641
64438,414,36519,2.5,1157472091
64440,414,36529,3.5,1139849141
64444,414,37382,3.0,1216150397
64445,414,37384,3.0,1216150440
64448,414,37727,4.0,1139244686
64452,414,37741,3.5,1184683834
64453,414,37853,2.0,1216149868
64455,414,38061,4.0,1150727262
64457,414,39183,3.5,1161961729
64458,414,39231,3.5,1140453855
64459,414,39234,4.0,1131044429
64460,414,39292,4.0,1144255756
64465,414,40278,4.0,1131989175
64466,414,40339,3.0,1159798631
64467,414,40583,4.0,1134354924
64468,414,40614,4.0,1149889923
64469,414,40629,4.0,1160666293
64470,414,40815,3.5,1511535762
64471,414,40819,4.0,1133636669
64472,414,40826,2.5,1216150452
64474,414,41285,3.0,1216147618
64477,414,41569,4.0,1135980873
64478,414,41571,3.5,1167249194
64481,414,41997,4.0,1137259676
64483,414,42011,2.5,1161961781
64487,414,42730,2.5,1150727281
64488,414,42738,3.0,1216150216
64491,414,43871,2.5,1140453820
64493,414,43917,3.5,1157132443
64494,414,43921,3.0,1157472145
64495,414,43928,2.5,1216151152
64496,414,43936,3.5,1157132456
64498,414,44191,4.0,1144255732
64499,414,44195,4.5,1145550074
64500,414,44199,4.0,1147702365
64501,414,44204,3.5,1216149133
64502,414,44665,4.0,1159798654
64503,414,44694,3.5,1216149162
64504,414,44709,3.5,1185384071
64508,414,44864,3.5,1158953425
64511,414,45186,3.5,1168551546
64512,414,45210,4.0,1146515040
64513,414,45221,2.5,1186081356
64516,414,45499,3.5,1165418891
64518,414,45517,3.0,1192047422
64521,414,45666,2.5,1216150336
64522,414,45672,2.5,1216150351
64524,414,45722,3.5,1153752785
64525,414,45728,3.5,1216146735
64526,414,45880,3.0,1188919908
64527,414,45928,3.0,1216149194
64531,414,46530,4.0,1152023673
64533,414,46572,2.0,1216149761
64534,414,46578,4.5,1173893502
64535,414,46723,4.0,1175542830
64536,414,46850,4.0,1165418906
64537,414,46965,3.5,1168551575
64538,414,46970,2.5,1167249394
64539,414,46972,2.0,1216151280
64540,414,46974,3.0,1166460028
64545,414,47200,3.0,1173893604
64546,414,47423,4.0,1178035594
64549,414,47629,4.0,1180373536
64556,414,48161,3.0,1173893567
64557,414,48304,4.0,1184683869
64558,414,48319,2.0,1173893610
64559,414,48326,3.5,1168551452
64563,414,48520,2.5,1216150324
64566,414,48774,4.0,1168281392
64568,414,48783,4.0,1216146873
64569,414,48982,2.5,1249835367
64572,414,49272,4.0,1164641717
64573,414,49274,2.5,1192568463
64575,414,49280,3.5,1183481122
64578,414,49530,4.0,1166460004
64579,414,49649,1.5,1195587198
64580,414,49651,4.0,1167249144
64581,414,49793,4.0,1167845279
64583,414,49824,2.5,1216149756
64584,414,49910,3.5,1194293752
64586,414,50068,4.0,1185384140
64587,414,50158,2.5,1216151127
64590,414,50794,2.5,1192047450
64591,414,50804,3.0,1183481157
64592,414,50872,4.0,1216145537
64594,414,51077,2.5,1216150609
64596,414,51084,3.0,1199721810
64598,414,51091,4.0,1216146659
64599,414,51255,3.5,1216146970
64601,414,51540,3.5,1189811286
64602,414,51575,2.5,1216150281
64603,414,51662,4.0,1175542780
64605,414,51834,3.0,1273976885
64606,414,51931,3.5,1273976786
64607,414,51935,3.5,1187622175
64609,414,52245,2.5,1188919876
64610,414,52281,3.5,1216146915
64614,414,52458,3.0,1190571083
64616,414,52668,4.0,1194459271
64618,414,52722,3.0,1194293680
64619,414,52724,3.0,1216149948
64622,414,52973,4.0,1183480915
64623,414,52975,3.5,1216146923
64624,414,53121,3.0,1273977952
64625,414,53123,4.0,1203130220
64626,414,53125,2.0,1203130264
64627,414,53322,3.0,1197733195
64629,414,53468,2.5,1216146859
64631,414,53894,3.5,1216145550
64632,414,53953,3.0,1216149377
64633,414,53972,3.5,1273977156
64634,414,53993,2.5,1216149774
64635,414,53996,3.5,1216149117
64636,414,54001,3.5,1511535764
64638,414,54190,3.5,1249835146
64639,414,54256,1.5,1216145464
64640,414,54259,3.5,1203130241
64642,414,54281,3.5,1283876331
64644,414,54503,4.0,1188919664
64649,414,54997,4.0,1190058682
64651,414,55052,3.5,1249835170
64653,414,55094,4.0,1273977097
64655,414,55118,4.0,1199721798
64656,414,55247,3.5,1249835033
64661,414,55272,3.5,1216150231
64662,414,55274,3.0,1273977457
64663,414,55276,4.0,1205174976
64664,414,55282,3.0,1273977946
64667,414,55444,3.5,1249835266
64668,414,55765,4.0,1194973915
64669,414,55768,2.5,1273977910
64670,414,55820,4.5,1196274454
64671,414,55830,3.5,1273977473
64672,414,55872,3.5,1216146611
64673,414,55995,3.5,1195587172
64675,414,56174,3.5,1216146980
64676,414,56367,4.0,1216145517
64680,414,56782,3.5,1216145558
64681,414,56788,3.5,1216146715
64684,414,57368,3.0,1249835253
64685,414,57669,4.5,1273977103
64686,414,58047,3.5,1249835300
64687,414,58103,3.5,1205631910
64689,414,58156,2.0,1273978067
64695,414,58839,2.5,1273977904
64696,414,58876,3.5,1216145437
64697,414,58879,3.5,1273977268
64698,414,58998,3.5,1489548259
64699,414,59022,2.0,1273977884
64700,414,59037,2.5,1273977833
64702,414,59315,4.0,1216145513
64703,414,59369,3.5,1283877039
64704,414,59615,2.5,1273977925
64705,414,59784,4.0,1273977148
64707,414,60069,4.5,1249835059
64708,414,60072,2.5,1489548293
64709,414,60074,3.0,1489548257
64710,414,60126,3.0,1273977938
64712,414,60141,2.5,1273977735
64713,414,60397,2.0,1273977815
64714,414,60684,3.5,1249833230
64715,414,60756,2.0,1273977751
64716,414,61024,4.0,1222106260
64717,414,61132,4.0,1273977332
64720,414,61248,3.0,1273977548
64722,414,61323,3.5,1273976922
64725,414,62081,2.5,1273977920
64726,414,62155,4.5,1273977175
64727,414,62374,4.0,1489548357
64728,414,62434,3.5,1273977373
64729,414,63082,4.0,1297016125
64730,414,63113,4.0,1273977218
64731,414,63131,4.0,1273977245
64732,414,63876,4.0,1273976702
64733,414,63992,2.5,1273977836
64734,414,64614,4.0,1261937993
64735,414,64620,4.0,1273976991
64738,414,64983,3.0,1249833179
64739,414,65130,4.0,1251142119
64740,414,66203,3.0,1273977603
64741,414,66509,3.5,1261937716
64742,414,66665,4.0,1258247399
64744,414,67087,3.5,1328313671
64746,414,67734,4.0,1249833314
64749,414,68073,3.5,1273977199
64750,414,68135,3.5,1256417411
64751,414,68157,4.0,1261010104
64752,414,68159,4.0,1258247420
64753,414,68205,3.5,1273977535
64754,414,68237,4.5,1258247519
64755,414,68319,2.5,1256417416
64756,414,68358,4.0,1246413686
64759,414,68954,4.0,1261010107
64764,414,69526,2.5,1246413702
64765,414,69640,3.0,1261423128
64767,414,69844,3.5,1511537090
64769,414,70286,4.5,1255016534
64770,414,70336,2.5,1261937793
64772,414,71282,4.0,1344733160
64774,414,71518,4.0,1273977358
64775,414,71535,5.0,1273977367
64777,414,71745,4.0,1273977356
64778,414,71838,2.5,1273977893
64779,414,72011,4.5,1273977342
64780,414,72226,4.0,1273976976
64781,414,72378,2.0,1273977791
64782,414,72605,4.0,1275267211
64784,414,72733,4.0,1489548416
64785,414,72998,4.0,1261503960
64786,414,73017,4.0,1273977264
64787,414,76077,3.5,1283875928
64788,414,76093,4.5,1344734328
64789,414,76251,4.0,1286737546
64793,414,77561,3.5,1511535652
64794,414,78467,1.5,1294085477
64795,414,78499,5.0,1294085364
64796,414,78574,4.5,1344733804
64797,414,79091,3.5,1511535659
64798,414,79132,5.0,1281973850
64799,414,79293,2.5,1294085442
64802,414,79702,5.0,1281973814
64805,414,80549,4.0,1294085377
64806,414,80586,3.5,1300279536
64807,414,80969,4.0,1298751655
64809,414,81564,4.0,1511537104
64810,414,81591,4.0,1300279548
64811,414,81782,3.5,1298751610
64817,414,82459,4.5,1344733797
64820,414,84944,4.0,1511535994
64822,414,85414,4.0,1312506393
64823,414,85510,4.0,1485657230
64826,414,86190,4.0,1511537178
64827,414,86332,3.0,1489536951
64828,414,86882,4.0,1485656958
64829,414,87192,4.0,1519592651
64830,414,87232,3.5,1344734337
64831,414,87304,4.0,1485657233
64832,414,87306,4.5,1328313089
64833,414,87430,2.0,1511537183
64835,414,88129,5.0,1324237914
64836,414,88140,3.5,1511535697
64837,414,88163,4.0,1324237568
64838,414,88405,3.5,1324237595
64839,414,88744,4.0,1511535685
64840,414,89470,4.0,1328313102
64841,414,89492,4.5,1328313081
64844,414,89864,4.0,1328313084
64845,414,89904,5.0,1344733704
64846,414,90405,3.5,1489536938
64849,414,91500,3.5,1489536946
64851,414,91542,3.5,1356136098
64852,414,91630,2.0,1511535737
64856,414,94864,3.0,1489536949
64857,414,94959,4.5,1344732732
64858,414,95088,4.0,1513959118
64859,414,95135,4.0,1356136168
64860,414,95309,4.0,1511541291
64861,414,95441,3.0,1356135864
64863,414,95558,4.0,1356135805
64864,414,96079,4.0,1511535661
64865,414,96417,3.0,1356135845
64867,414,96588,3.5,1525558876
64868,414,96610,4.5,1357156248
64870,414,96737,4.0,1522624838
64872,414,97304,4.0,1485656745
64873,414,97306,4.0,1519594433
64874,414,97921,4.0,1485656924
64875,414,97923,4.0,1522624732
64876,414,98961,4.0,1485656697
64877,414,99112,3.5,1525558988
64878,414,99114,4.5,1485656719
64879,414,102445,3.5,1489537101
64882,414,104241,3.0,1525562482
64883,414,104374,4.0,1489537036
64884,414,104841,5.0,1485656670
64885,414,105504,4.0,1522624502
64886,414,106766,4.5,1485656707
64888,414,106916,4.0,1519594261
64890,414,106920,4.0,1485657161
64891,414,107406,4.0,1489536975
64892,414,108932,5.0,1485656672
64894,414,109487,4.5,1485656421
64895,414,109848,4.0,1521847624
64897,414,111759,4.0,1519593204
64898,414,111921,3.5,1519593484
64900,414,112552,4.0,1485656502
64901,414,112556,4.0,1485656677
64902,414,112623,4.0,1511541275
64903,414,112852,4.0,1489537019
64904,414,112940,4.5,1519593300
64905,414,114662,3.5,1511541633
64907,414,115210,4.0,1489536972
64908,414,115617,3.5,1489536909
64909,414,115713,4.5,1485656424
64911,414,116797,4.0,1485657163
64912,414,117529,3.5,1525562381
